"jhu_ID","date","update","cases","new_cases","deaths","new_deaths","recovered","new_recovered","country","last_update"
"Latvia",2020-04-30,100,858,460,15,15,348,377,"Latvia",NA
"Cyprus",2020-04-30,100,843,613,15,8,296,273,"Cyprus",NA
"Kosovo",2020-04-30,100,799,693,22,21,249,248,"Kosovo",NA
"Albania",2020-04-30,100,773,530,31,16,470,418,"Albania",NA
"Honduras",2020-04-30,100,771,630,71,64,79,82,"Honduras",NA
"Kyrgyzstan",2020-04-30,100,746,639,8,8,462,459,"Kyrgyzstan",NA
"Andorra",2020-04-30,100,745,369,42,30,468,458,"Andorra",NA
"Lebanon",2020-04-30,100,725,255,24,12,150,113,"Lebanon",NA
"CostaRica",2020-04-30,100,719,372,6,4,338,334,"Costa Rica",NA
"Niger",2020-04-30,100,719,692,32,29,452,452,"Niger",NA
"DiamondPrincess",2020-04-30,100,712,0,13,3,645,42,"Diamond Princess Cruise Ship",NA
"SriLanka",2020-04-30,100,663,520,7,5,154,137,"Sri Lanka",NA
"BurkinaFaso",2020-04-30,100,645,384,43,29,506,474,"Burkina Faso",NA
"Uruguay",2020-04-30,100,643,326,17,16,417,376,"Uruguay",NA
"Somalia",2020-04-30,100,601,596,28,28,31,30,"Somalia",NA
"Guatemala",2020-04-30,100,599,561,16,15,66,54,"Guatemala",NA
"DemocraticRepublicoftheCongo",2020-04-30,100,572,474,31,23,73,71,"Democratic Republic of the Congo",NA
"SanMarino",2020-04-30,100,563,327,41,15,78,65,"San Marino",NA
"Georgia",2020-04-30,100,539,429,6,6,184,163,"Georgia",NA
"Mali",2020-04-30,100,490,462,26,24,135,135,"Mali",NA
"Tanzania",2020-04-30,100,480,461,16,15,167,166,"Tanzania, United Republic of",NA
"Maldives",2020-04-30,100,468,450,1,1,17,4,"Maldives",NA
"Malta",2020-04-30,100,465,296,4,4,351,349,"Malta",NA
"Jordan",2020-04-30,100,453,179,8,3,362,332,"Jordan",NA
"Taiwan",2020-04-30,100,429,107,6,1,322,283,"Taiwan",NA
"Jamaica",2020-04-30,100,422,386,8,7,29,27,"Jamaica",NA
"Kenya",2020-04-30,100,396,337,17,16,144,143,"Kenya",NA
"ElSalvador",2020-04-30,100,395,363,10,9,119,119,"El Salvador",NA
"Sudan",2020-04-30,100,375,368,31,29,39,38,"Sudan",NA
"WestBankandGaza",2020-04-30,100,344,225,2,1,76,71,"West Bank and Gaza",NA
"Venezuela",2020-04-30,100,333,198,16,13,142,103,"Venezuela",NA
"Mauritius",2020-04-30,100,332,191,10,5,310,310,"Mauritius",NA
"Montenegro",2020-04-30,100,322,213,7,5,214,214,"Montenegro",NA
"EquatorialGuinea",2020-04-30,100,315,303,1,1,9,8,"Equatorial Guinea",NA
"Gabon",2020-04-30,100,276,260,3,2,67,67,"Gabon",NA
"Vietnam",2020-04-30,100,270,58,0,0,219,171,"Vietnam",NA
"Paraguay",2020-04-30,100,266,197,10,7,113,112,"Paraguay",NA
"Rwanda",2020-04-30,100,243,168,0,0,104,104,"Rwanda",NA
"Congo",2020-04-30,100,220,201,9,9,19,19,"Republic of the Congo",NA
"GuineaBissau",2020-04-30,100,205,197,1,1,19,19,"Guinea-Bissau",NA
"Burma",2020-04-30,100,151,136,6,5,27,27,"Burma",NA
"Liberia",2020-04-30,100,141,138,16,16,45,45,"Liberia",NA
"Brunei",2020-04-30,100,138,9,1,0,124,79,"Brunei",NA
"Ethiopia",2020-04-30,100,131,105,3,3,59,57,"Ethiopia",NA
"Madagascar",2020-04-30,100,128,71,0,0,92,92,"Madagascar",NA
"SierraLeone",2020-04-30,100,124,123,7,7,21,21,"Sierra Leone",NA
"Cambodia",2020-04-30,100,122,13,0,0,119,97,"Cambodia",NA
"CapeVerde",2020-04-30,100,121,115,1,0,4,4,"Cape Verde",NA
"Togo",2020-04-30,100,116,82,9,8,65,55,"Togo",NA
"TrinidadandTobago",2020-04-30,100,116,29,8,5,72,71,"Trinidad and Tobago",NA
"Zambia",2020-04-30,100,106,71,3,3,55,55,"Zambia",NA
"Eswatini",2020-04-30,100,100,91,1,1,12,12,"Eswatini",NA
"Monaco",2020-04-30,100,95,43,4,3,64,62,"Monaco",NA
"Liechtenstein",2020-04-30,100,83,14,1,1,80,36,"Liechtenstein",NA
"Uganda",2020-04-30,100,83,40,0,0,52,52,"Uganda",NA
"Guyana",2020-04-30,100,82,70,9,7,22,22,"Guyana",NA
"Barbados",2020-04-30,100,81,47,7,7,39,39,"Barbados",NA
"Bahamas",2020-04-30,100,81,67,11,11,25,25,"The Bahamas",NA
"Haiti",2020-04-30,100,76,61,6,7,8,8,"Haiti",NA
"Mozambique",2020-04-30,100,76,68,0,0,12,12,"Mozambique",NA
"Chad",2020-04-30,100,73,66,5,5,33,33,"Chad",NA
"Benin",2020-04-30,100,64,55,1,1,33,32,"Benin",NA
"Libya",2020-04-30,100,61,51,3,3,18,18,"Libya",NA
"Nepal",2020-04-30,100,57,52,0,0,16,15,"Nepal",NA
"CentralAfricanRepublic",2020-04-30,100,50,47,0,0,10,10,"Central African Republic",NA
"Macao",2020-04-30,100,45,4,0,0,35,25,"Macao",NA
"Syria",2020-04-30,100,43,33,3,1,21,21,"Syria",NA
"Zimbabwe",2020-04-30,100,40,32,4,3,5,5,"Zimbabwe",NA
"Eritrea",2020-04-30,100,39,24,0,0,26,26,"Eritrea",NA
"Mongolia",2020-04-30,100,38,26,0,0,10,8,"Mongolia",NA
"Malawi",2020-04-30,100,37,37,3,3,7,7,"Malawi",NA
"SouthSudan",2020-04-30,100,35,35,0,0,0,0,"South Sudan",NA
"Angola",2020-04-30,100,27,20,2,0,7,6,"Angola",NA
"AntiguaandBarbuda",2020-04-30,100,24,17,3,3,11,11,"Antigua and Barbuda",NA
"TimorLeste",2020-04-30,100,24,23,0,0,16,16,"Timor-Leste",NA
"Botswana",2020-04-30,100,23,19,1,0,5,5,"Botswana",NA
"Grenada",2020-04-30,100,20,11,0,0,13,13,"Grenada",NA
"Laos",2020-04-30,100,19,10,0,0,8,8,"Lao People's Democratic Republic",NA
"Belize",2020-04-30,100,18,15,2,2,9,9,"Belize",NA
"Fiji",2020-04-30,100,18,13,0,0,12,12,"Fiji",NA
"SaintLucia",2020-04-30,100,17,4,0,0,15,14,"Saint Lucia",NA
"Dominica",2020-04-30,100,16,4,0,0,13,13,"Dominica",NA
"Namibia",2020-04-30,100,16,5,0,0,8,6,"Namibia",NA
"SaintVincentandtheGrenadines",2020-04-30,100,16,15,0,0,8,7,"Saint Vincent and the Grenadines",NA
"SaintKittsandNevis",2020-04-30,100,15,7,0,0,6,6,"Saint Kitts and Nevis",NA
"Nicaragua",2020-04-30,100,14,9,3,2,7,7,"Nicaragua",NA
"SaoTomeandPrincipe",2020-04-30,100,14,14,0,0,4,4,"Sao Tome and Principe",NA
"Burundi",2020-04-30,100,11,9,1,1,4,4,"Burundi",NA
"HolySee",2020-04-30,100,11,5,0,0,2,2,"Holy See (Vatican City)",NA
"Seychelles",2020-04-30,100,11,3,0,0,6,6,"Seychelles",NA
"Gambia",2020-04-30,100,11,7,1,0,8,8,"The Gambia",NA
"Suriname",2020-04-30,100,10,1,1,1,8,8,"Suriname",NA
"MSZaandam",2020-04-30,100,9,7,2,2,0,0,"MS Zaandam Cruise Ship",NA
"Mauritania",2020-04-30,100,8,2,1,0,6,4,"Mauritania",NA
"PapuaNewGuinea",2020-04-30,100,8,7,0,0,0,0,"Papua New Guinea",NA
"Bhutan",2020-04-30,100,7,3,0,0,5,5,"Bhutan",NA
"Yemen",2020-04-30,100,6,6,2,2,1,1,"Yemen",NA
"Comoros",2020-04-30,100,1,1,0,0,0,0,"Comoros",NA
"US",2020-05-31,131,1799143,718169,107674,41520,444758,293257,"USA",NA
"Brazil",2020-05-31,131,516137,428950,29367,23361,206555,170620,"Brazil",NA
"Russia",2020-05-31,131,405843,299345,4693,3620,171883,160264,"Russia",NA
"UnitedKingdom",2020-05-31,131,257539,78768,37527,10773,1190,331,"UK",NA
"Spain",2020-05-31,131,239479,26416,27127,4502,150376,38326,"Spain",NA
"Italy",2020-05-31,131,232997,27534,33415,5448,157507,81562,"Italy",NA
"France",2020-05-31,131,190975,22553,28805,4753,68473,18997,"France",NA
"India",2020-05-31,131,190609,155746,5408,4254,91852,82784,"India",NA
"Germany",2020-05-31,131,183410,20401,8540,1917,165352,41852,"Germany",NA
"Peru",2020-05-31,131,164476,127500,20710,15928,67208,56803,"Peru",NA
"Turkey",2020-05-31,131,163942,43738,4540,1366,127973,79087,"Turkey",NA
"Iran",2020-05-31,131,151466,56826,7797,1769,118848,43745,"Iran (Islamic Republic of)",NA
"Chile",2020-05-31,131,123550,105848,1054,827,42727,34147,"Chile",NA
"Canada",2020-05-31,131,92488,35772,7906,3727,49213,27789,"Canada",NA
"Mexico",2020-05-31,131,90664,71440,9930,8071,63772,52349,"Mexico",NA
"SaudiArabia",2020-05-31,131,85261,62508,503,341,62442,59279,"Saudi Arabia",NA
"China",2020-05-31,131,83017,143,4634,1,78307,665,"Mainland China",NA
"Pakistan",2020-05-31,131,72460,54346,1543,1126,26083,21368,"Pakistan",NA
"Belgium",2020-05-31,131,58381,9862,9467,1873,15887,4311,"Belgium",NA
"Qatar",2020-05-31,131,56910,43501,38,28,30290,28918,"Qatar",NA
"Bangladesh",2020-05-31,131,47153,39486,650,482,9781,9621,"Bangladesh",NA
"Netherlands",2020-05-31,131,46645,7133,5975,1164,178,53,"Netherlands",NA
"Belarus",2020-05-31,131,42556,28529,235,146,18514,16128,"Belarus",NA
"Ecuador",2020-05-31,131,39098,17277,3358,2458,19592,18034,"Ecuador",NA
"Sweden",2020-05-31,131,38661,17060,4395,1809,0,0,"Sweden",NA
"Singapore",2020-05-31,131,34884,18715,23,8,21699,20455,"Singapore",NA
"UnitedArabEmirates",2020-05-31,131,34557,22076,264,159,17932,15503,"United Arab Emirates",NA
"SouthAfrica",2020-05-31,131,32683,27036,683,580,16809,14736,"South Africa",NA
"Portugal",2020-05-31,131,32500,7616,1410,421,19409,17890,"Portugal",NA
"Switzerland",2020-05-31,131,30862,1276,1796,131,28500,5100,"Switzerland",NA
"Colombia",2020-05-31,131,29383,22876,939,646,7032,5593,"Colombia",NA
"Kuwait",2020-05-31,131,27043,23019,212,186,11386,9847,"Kuwait",NA
"Indonesia",2020-05-31,131,26473,16355,1613,821,7308,5786,"Indonesia",NA
"Ireland",2020-05-31,131,24990,4378,1652,422,22089,8703,"Ireland",NA
"Egypt",2020-05-31,131,24985,19448,959,567,6037,4656,"Egypt",NA
"Poland",2020-05-31,131,23786,10909,1064,420,11271,8035,"Poland",NA
"Ukraine",2020-05-31,131,23672,13266,708,447,9538,8300,"Ukraine",NA
"Romania",2020-05-31,131,19257,7017,1266,549,13256,9239,"Romania",NA
"Philippines",2020-05-31,131,18086,9598,957,389,3909,2866,"Philippines",NA
"DominicanRepublic",2020-05-31,131,17285,10313,502,201,10559,9258,"Dominican Republic",NA
"Israel",2020-05-31,131,17079,1183,287,62,14675,5751,"Israel",NA
"Argentina",2020-05-31,131,16851,12423,539,321,5336,4080,"Argentina",NA
"Japan",2020-05-31,131,16741,2457,898,417,14342,11882,"Japan",NA
"Austria",2020-05-31,131,16731,1279,668,84,15593,2686,"Austria",NA
"Afghanistan",2020-05-31,131,15180,13353,254,194,1328,1068,"Afghanistan",NA
"Panama",2020-05-31,131,13463,6931,336,148,9514,8938,"Panama",NA
"Denmark",2020-05-31,131,11869,2513,574,128,10560,3819,"Denmark",NA
"RepublicofKorea",2020-05-31,131,11503,729,271,23,10422,1350,"Republic of Korea",NA
"Oman",2020-05-31,131,11437,9089,49,38,2682,2187,"Oman",NA
"Serbia",2020-05-31,131,11412,2403,243,64,6698,5355,"Serbia",NA
"Bahrain",2020-05-31,131,11398,8358,19,11,6673,5173,"Bahrain",NA
"Kazakhstan",2020-05-31,131,10858,7456,41,16,5404,4538,"Kazakhstan",NA
"Nigeria",2020-05-31,131,10162,8230,287,229,3007,2688,"Nigeria",NA
"Bolivia",2020-05-31,131,9982,8815,313,251,968,836,"Bolivia",NA
"Algeria",2020-05-31,131,9394,5388,653,203,5748,4006,"Algeria",NA
"Armenia",2020-05-31,131,9282,7216,131,99,3386,2457,"Armenia",NA
"Czechia",2020-05-31,131,9268,1586,320,85,6558,3244,"Czech Republic",NA
"Norway",2020-05-31,131,8440,702,236,26,7727,7695,"Norway",NA
"Moldova",2020-05-31,131,8251,4354,295,179,4581,3399,"Moldova, Republic of",NA
"Ghana",2020-05-31,131,8070,5996,36,19,2947,2735,"Ghana",NA
"Malaysia",2020-05-31,131,7819,1817,115,12,6352,2182,"Malaysia",NA
"Morocco",2020-05-31,131,7807,3384,205,35,5459,4475,"Morocco",NA
"Australia",2020-05-31,131,7202,436,103,10,6618,879,"Australia",NA
"Finland",2020-05-31,131,6859,1864,320,109,5500,2700,"Finland",NA
"Iraq",2020-05-31,131,6439,4354,205,112,3156,1781,"Iraq",NA
"Cameroon",2020-05-31,131,5904,4072,191,130,3568,2634,"Cameroon",NA
"Azerbaijan",2020-05-31,131,5494,3690,63,39,3428,2103,"Azerbaijan",NA
"Honduras",2020-05-31,131,5202,4451,212,141,537,458,"Honduras",NA
"Guatemala",2020-05-31,131,5087,4488,108,92,735,669,"Guatemala",NA
"Sudan",2020-05-31,131,4800,4425,286,255,1423,1384,"Sudan",NA
"Luxembourg",2020-05-31,131,4018,234,110,20,3833,620,"Luxembourg",NA
"Hungary",2020-05-31,131,3876,1101,526,214,2147,1566,"Hungary",NA
"Tajikistan",2020-05-31,131,3807,3807,47,47,2004,2175,"Tajikistan",NA
"Guinea",2020-05-31,131,3706,2211,23,16,2030,1701,"Guinea",NA
"Senegal",2020-05-31,131,3645,2712,42,33,1801,1467,"Senegal",NA
"Uzbekistan",2020-05-31,131,3623,1584,15,6,2837,1704,"Uzbekistan",NA
"Djibouti",2020-05-31,131,3354,2265,24,22,1504,862,"Djibouti",NA
"Thailand",2020-05-31,131,3081,127,57,3,2963,276,"Thailand",NA
"DemocraticRepublicoftheCongo",2020-05-31,131,3070,2498,72,41,448,375,"Democratic Republic of the Congo",NA
"Greece",2020-05-31,131,2917,326,175,35,1374,0,"Greece",NA
"CotedIvoire",2020-05-31,131,2833,1558,33,19,1435,861,"Cote d'Ivoire",NA
"Gabon",2020-05-31,131,2655,2379,17,14,722,655,"Gabon",NA
"ElSalvador",2020-05-31,131,2517,2122,46,36,1040,921,"El Salvador",NA
"Bulgaria",2020-05-31,131,2513,1007,140,74,1074,808,"Bulgaria",NA
"BosniaandHerzegovina",2020-05-31,131,2510,753,153,84,1862,1135,"Bosnia and Herzegovina",NA
"Croatia",2020-05-31,131,2246,170,103,34,2072,724,"Croatia",NA
"NorthMacedonia",2020-05-31,131,2226,761,133,56,1552,814,"North Macedonia",NA
"Cuba",2020-05-31,131,2045,544,83,22,1809,1128,"Cuba",NA
"Somalia",2020-05-31,131,1976,1375,78,50,348,317,"Somalia",NA
"Kenya",2020-05-31,131,1962,1566,64,47,478,334,"Kenya",NA
"Estonia",2020-05-31,131,1869,180,68,16,1624,1375,"Estonia",NA
"Iceland",2020-05-31,131,1806,9,10,0,1794,124,"Iceland",NA
"Maldives",2020-05-31,131,1773,1305,5,4,453,436,"Maldives",NA
"Kyrgyzstan",2020-05-31,131,1748,1002,16,8,1170,708,"Kyrgyzstan",NA
"Lithuania",2020-05-31,131,1667,292,54,22,1279,702,"Lithuania",NA
"SriLanka",2020-05-31,131,1633,970,10,3,801,647,"Sri Lanka",NA
"Haiti",2020-05-31,131,1584,1508,35,29,24,24,"Haiti",NA
"Nepal",2020-05-31,131,1572,1516,8,8,220,204,"Nepal",NA
"Slovakia",2020-05-31,131,1521,125,28,5,1366,842,"Slovakia",NA
"Venezuela",2020-05-31,131,1510,1177,14,4,302,160,"Venezuela",NA
"NewZealand",2020-05-31,131,1504,26,22,3,1481,229,"New Zealand",NA
"Slovenia",2020-05-31,131,1473,44,108,17,1358,1125,"Slovenia",NA
"EquatorialGuinea",2020-05-31,131,1306,991,12,11,200,191,"Equatorial Guinea",NA
"Mali",2020-05-31,131,1265,775,77,51,716,581,"Mali",NA
"GuineaBissau",2020-05-31,131,1256,1051,8,7,42,23,"Guinea-Bissau",NA
"Lebanon",2020-05-31,131,1220,495,27,3,712,562,"Lebanon",NA
"Ethiopia",2020-05-31,131,1172,1041,11,8,209,150,"Ethiopia",NA
"Albania",2020-05-31,131,1137,364,33,2,872,402,"Albania",NA
"HongKong",2020-05-31,131,1084,47,4,0,1037,191,"Hong Kong",NA
"Tunisia",2020-05-31,131,1077,83,48,7,960,655,"Tunisia",NA
"Kosovo",2020-05-31,131,1070,271,30,8,841,592,"Kosovo",NA
"Latvia",2020-05-31,131,1066,208,24,9,745,397,"Latvia",NA
"Zambia",2020-05-31,131,1057,951,7,4,779,724,"Zambia",NA
"CostaRica",2020-05-31,131,1056,337,10,4,669,331,"Costa Rica",NA
"CentralAfricanRepublic",2020-05-31,131,1011,961,2,2,23,13,"Central African Republic",NA
"SouthSudan",2020-05-31,131,994,959,10,10,6,6,"South Sudan",NA
"Paraguay",2020-05-31,131,986,720,11,1,477,364,"Paraguay",NA
"Niger",2020-05-31,131,958,239,64,32,839,387,"Niger",NA
"Cyprus",2020-05-31,131,943,100,17,2,790,494,"Cyprus",NA
"SierraLeone",2020-05-31,131,861,737,46,39,454,433,"Sierra Leone",NA
"BurkinaFaso",2020-05-31,131,847,202,53,10,720,214,"Burkina Faso",NA
"Uruguay",2020-05-31,131,823,180,22,5,685,268,"Uruguay",NA
"Georgia",2020-05-31,131,783,244,12,6,605,421,"Georgia",NA
"Chad",2020-05-31,131,778,705,65,60,491,458,"Chad",NA
"Madagascar",2020-05-31,131,771,650,6,6,168,76,"Madagascar",NA
"Andorra",2020-05-31,131,764,19,51,9,694,226,"Andorra",NA
"Nicaragua",2020-05-31,131,759,745,35,32,370,363,"Nicaragua",NA
"Jordan",2020-05-31,131,739,286,9,1,522,249,"Jordan",NA
"DiamondPrincess",2020-05-31,131,712,0,13,0,651,6,"Diamond Princess Cruise Ship",NA
"SanMarino",2020-05-31,131,687,124,42,1,357,279,"San Marino",NA
"Malta",2020-05-31,131,618,153,9,5,534,195,"Malta",NA
"Congo",2020-05-31,131,611,391,20,11,179,160,"Republic of the Congo",NA
"Jamaica",2020-05-31,131,586,164,9,1,311,282,"Jamaica",NA
"Mauritania",2020-05-31,131,530,522,23,22,27,21,"Mauritania",NA
"Tanzania",2020-05-31,131,509,29,21,5,183,16,"Tanzania, United Republic of",NA
"SaoTomeandPrincipe",2020-05-31,131,483,469,12,12,68,64,"Sao Tome and Principe",NA
"WestBankandGaza",2020-05-31,131,448,104,3,1,372,296,"West Bank and Gaza",NA
"Taiwan",2020-05-31,131,442,13,7,1,423,101,"Taiwan",NA
"Togo",2020-05-31,131,442,326,13,4,211,146,"Togo",NA
"CapeVerde",2020-05-31,131,435,314,4,3,193,189,"Cape Verde",NA
"Uganda",2020-05-31,131,417,438,0,0,72,20,"Uganda",NA
"Rwanda",2020-05-31,131,370,127,1,1,256,152,"Rwanda",NA
"Mauritius",2020-05-31,131,335,3,10,0,322,12,"Mauritius",NA
"Vietnam",2020-05-31,131,328,58,0,0,279,60,"Vietnam",NA
"Montenegro",2020-05-31,131,324,2,9,2,315,101,"Montenegro",NA
"Yemen",2020-05-31,131,323,317,80,78,14,13,"Yemen",NA
"Eswatini",2020-05-31,131,285,185,2,1,189,177,"Eswatini",NA
"Malawi",2020-05-31,131,284,247,4,1,42,35,"Malawi",NA
"Liberia",2020-05-31,131,280,139,27,11,157,112,"Liberia",NA
"Mozambique",2020-05-31,131,254,178,2,2,91,79,"Mozambique",NA
"Benin",2020-05-31,131,232,377,3,2,143,136,"Benin",NA
"Burma",2020-05-31,131,224,73,6,0,138,111,"Burma",NA
"Mongolia",2020-05-31,131,179,141,0,0,44,34,"Mongolia",NA
"Zimbabwe",2020-05-31,131,178,144,4,0,29,24,"Zimbabwe",NA
"Libya",2020-05-31,131,156,95,5,2,52,34,"Libya",NA
"Guyana",2020-05-31,131,153,71,12,3,70,48,"Guyana",NA
"Brunei",2020-05-31,131,141,3,2,1,138,14,"Brunei",NA
"Cambodia",2020-05-31,131,125,3,0,0,123,4,"Cambodia",NA
"Syria",2020-05-31,131,122,79,5,2,46,25,"Syria",NA
"TrinidadandTobago",2020-05-31,131,117,1,8,0,108,36,"Trinidad and Tobago",NA
"Comoros",2020-05-31,131,106,105,2,2,26,26,"Comoros",NA
"Bahamas",2020-05-31,131,102,21,11,0,48,24,"The Bahamas",NA
"Monaco",2020-05-31,131,99,4,4,0,90,26,"Monaco",NA
"Barbados",2020-05-31,131,92,11,7,0,76,37,"Barbados",NA
"Angola",2020-05-31,131,86,59,4,2,18,11,"Angola",NA
"Liechtenstein",2020-05-31,131,83,0,1,0,81,1,"Liechtenstein",NA
"Burundi",2020-05-31,131,63,52,1,0,33,29,"Burundi",NA
"Macao",2020-05-31,131,45,0,0,0,45,10,"Macao",NA
"Bhutan",2020-05-31,131,43,36,0,0,6,1,"Bhutan",NA
"Eritrea",2020-05-31,131,39,0,0,0,39,13,"Eritrea",NA
"Botswana",2020-05-31,131,35,12,1,0,20,15,"Botswana",NA
"AntiguaandBarbuda",2020-05-31,131,26,2,3,0,19,8,"Antigua and Barbuda",NA
"SaintVincentandtheGrenadines",2020-05-31,131,26,10,0,0,15,7,"Saint Vincent and the Grenadines",NA
"Gambia",2020-05-31,131,25,14,1,0,20,12,"The Gambia",NA
"Namibia",2020-05-31,131,24,8,0,0,14,6,"Namibia",NA
"TimorLeste",2020-05-31,131,24,0,0,0,24,8,"Timor-Leste",NA
"Grenada",2020-05-31,131,23,3,0,0,18,5,"Grenada",NA
"Suriname",2020-05-31,131,23,13,1,0,9,1,"Suriname",NA
"Laos",2020-05-31,131,19,0,0,0,16,9,"Lao People's Democratic Republic",NA
"Belize",2020-05-31,131,18,0,2,0,16,7,"Belize",NA
"Fiji",2020-05-31,131,18,0,0,0,15,3,"Fiji",NA
"SaintLucia",2020-05-31,131,18,1,0,0,18,3,"Saint Lucia",NA
"Dominica",2020-05-31,131,16,0,0,0,16,3,"Dominica",NA
"SaintKittsandNevis",2020-05-31,131,15,0,0,0,15,9,"Saint Kitts and Nevis",NA
"HolySee",2020-05-31,131,12,1,0,0,2,0,"Holy See (Vatican City)",NA
"Seychelles",2020-05-31,131,11,0,0,0,11,5,"Seychelles",NA
"MSZaandam",2020-05-31,131,9,0,2,0,0,0,"MS Zaandam Cruise Ship",NA
"PapuaNewGuinea",2020-05-31,131,8,0,0,0,8,8,"Papua New Guinea",NA
"Lesotho",2020-05-31,131,2,2,0,0,1,1,"Lesotho",NA
"US",2020-06-30,161,2642484,843341,127365,19691,720631,275873,"USA",NA
"Brazil",2020-06-30,161,1412669,916328,59792,30425,788318,581763,"Brazil",NA
"Russia",2020-06-30,161,646929,241086,9306,4613,411973,240090,"Russia",NA
"India",2020-06-30,161,585481,394872,17400,11992,347912,256060,"India",NA
"UnitedKingdom",2020-06-30,161,285216,27677,40479,2952,1370,192,"UK",NA
"Peru",2020-06-30,161,285213,120737,37898,17188,174535,108741,"Peru",NA
"Chile",2020-06-30,161,279393,155843,5688,4634,241229,198502,"Chile",NA
"Spain",2020-06-30,161,249271,9792,28355,1228,150376,0,"Spain",NA
"Italy",2020-06-30,161,240578,7729,34767,1383,190248,32741,"Italy",NA
"Iran",2020-06-30,161,227662,76196,10817,3020,188758,69910,"Iran (Islamic Republic of)",NA
"Mexico",2020-06-30,161,226089,135425,27769,17839,174538,110766,"Mexico",NA
"Pakistan",2020-06-30,161,213470,141010,4395,2852,100802,74719,"Pakistan",NA
"France",2020-06-30,161,204244,17549,29846,1041,76399,7926,"France",NA
"Turkey",2020-06-30,161,199906,35964,5131,591,173111,45138,"Turkey",NA
"Germany",2020-06-30,161,195418,12008,8990,450,178100,12748,"Germany",NA
"SaudiArabia",2020-06-30,161,190823,105562,1649,1146,130766,68324,"Saudi Arabia",NA
"SouthAfrica",2020-06-30,161,151209,118526,2657,1974,73543,56734,"South Africa",NA
"Bangladesh",2020-06-30,161,145483,98330,1847,1197,59624,49843,"Bangladesh",NA
"Canada",2020-06-30,161,106029,13541,8780,874,69120,19907,"Canada",NA
"Colombia",2020-06-30,161,97846,68463,3334,2395,40021,32989,"Colombia",NA
"Qatar",2020-06-30,161,96088,39178,113,75,81564,51274,"Qatar",NA
"China",2020-06-30,161,83534,518,4634,0,78480,173,"Mainland China",NA
"Egypt",2020-06-30,161,68311,43326,2953,1994,18460,12423,"Egypt",NA
"Sweden",2020-06-30,161,67924,29263,5333,938,0,0,"Sweden",NA
"Argentina",2020-06-30,161,64530,47679,1307,768,22028,16692,"Argentina",NA
"Belarus",2020-06-30,161,62118,19562,392,157,46054,27540,"Belarus",NA
"Belgium",2020-06-30,161,61427,3046,9747,280,16984,1097,"Belgium",NA
"Ecuador",2020-06-30,161,56432,17334,4527,1169,27594,8002,"Ecuador",NA
"Indonesia",2020-06-30,161,56385,29912,2876,1263,24806,17498,"Indonesia",NA
"Netherlands",2020-06-30,161,50483,3838,6132,157,186,8,"Netherlands",NA
"Iraq",2020-06-30,161,49109,42670,1943,1738,24760,21604,"Iraq",NA
"UnitedArabEmirates",2020-06-30,161,48667,14110,315,51,37566,19634,"United Arab Emirates",NA
"Kuwait",2020-06-30,161,46195,19152,354,142,37030,25644,"Kuwait",NA
"Ukraine",2020-06-30,161,45254,21582,1173,465,19792,10254,"Ukraine",NA
"Singapore",2020-06-30,161,43907,9023,26,3,38500,16801,"Singapore",NA
"Portugal",2020-06-30,161,42141,9641,1576,166,27505,8096,"Portugal",NA
"Oman",2020-06-30,161,40070,28633,176,127,23425,20743,"Oman",NA
"Philippines",2020-06-30,161,37514,19428,1266,309,10233,6324,"Philippines",NA
"Poland",2020-06-30,161,34393,10607,1463,399,21281,10010,"Poland",NA
"Panama",2020-06-30,161,33550,20087,631,295,15745,6231,"Panama",NA
"Bolivia",2020-06-30,161,33219,23237,1123,810,9340,8372,"Bolivia",NA
"DominicanRepublic",2020-06-30,161,32568,15283,747,245,17580,7021,"Dominican Republic",NA
"Switzerland",2020-06-30,161,31714,852,1809,13,29200,700,"Switzerland",NA
"Afghanistan",2020-06-30,161,31445,16265,739,485,14131,12803,"Afghanistan",NA
"Romania",2020-06-30,161,26970,7713,1651,385,19050,5794,"Romania",NA
"Bahrain",2020-06-30,161,26758,15360,87,68,21331,14658,"Bahrain",NA
"Nigeria",2020-06-30,161,25694,15532,590,303,9746,6739,"Nigeria",NA
"Armenia",2020-06-30,161,25542,16260,443,312,14048,10662,"Armenia",NA
"Ireland",2020-06-30,161,25473,483,1736,86,23364,1275,"Ireland",NA
"Israel",2020-06-30,161,25438,8359,327,40,16735,2060,"Israel",NA
"Kazakhstan",2020-06-30,161,22308,11450,188,147,13558,8154,"Kazakhstan",NA
"Honduras",2020-06-30,161,19558,14356,497,285,2060,1523,"Honduras",NA
"Japan",2020-06-30,161,18605,1864,974,76,16458,2116,"Japan",NA
"Guatemala",2020-06-30,161,18096,13009,773,665,3194,2459,"Guatemala",NA
"Austria",2020-06-30,161,17766,1035,705,37,16478,885,"Austria",NA
"Ghana",2020-06-30,161,17741,9671,112,76,13268,10321,"Ghana",NA
"Azerbaijan",2020-06-30,161,17524,12030,213,150,9715,6287,"Azerbaijan",NA
"Moldova",2020-06-30,161,16613,8362,545,250,9382,4801,"Moldova, Republic of",NA
"Serbia",2020-06-30,161,14564,3152,277,34,12662,6123,"Serbia",NA
"Algeria",2020-06-30,161,13907,4513,912,259,9897,4149,"Algeria",NA
"Nepal",2020-06-30,161,13564,11992,29,21,3194,2974,"Nepal",NA
